"yearCombine","idPlayer","nameFirst","nameLast","namePlayer","slugPosition","heightWOShoesInches","heightWOShoes","weightLBS","wingspanInches","wingspan","reachStandingInches","reachStandingO","verticalLeapStandingInches","verticalLeapMaxInches","timeLaneAgility","timeThreeQuarterCourtSprint","repsBenchPress135","pctBodyFat","heightWShoesInches","heightWShoes","lengthHandInches","widthHandInches","timeModifiedLaneAgility","setSpot15CornerLeft","setSpot15BreakLeft","setSpot15TopKey","setSpot15BreakRight","setSpot15CornerRight","setSpot15CornerLeftCollege","setSpot15BreakLeftCollege","setSpot15TopKeyCollege","setSpot15BreakRightCollege","setSpot15CornerRightCollege","setSpot15CornerLeftNBA","setSpot15BreakLeftNBA","setSpot15TopKeyNBA","setSpotBreakRightNBA","setSpotCornerRightNBA","setSpot15CornerLeftMade","setSpot15CornerLeftAttempted","setSpot15CornerLeftPct","setSpot15BreakLeftMade","setSpot15BreakLeftAttempted","setSpot15BreakLeftPct","setSpot15TopKeyMade","setSpot15TopKeyAttempted","setSpot15TopKeyPct","setSpot15BreakRightMade","setSpot15BreakRightAttempted","setSpot15BreakRightPct","setSpot15CornerRightMade","setSpot15CornerRightAttempted","setSpot15CornerRightPct","setSpot15CornerLeftCollegeMade","setSpot15CornerLeftCollegeAttempted","setSpot15CornerLeftCollegePct","setSpot15BreakLeftCollegeMade","setSpot15BreakLeftCollegeAttempted","setSpot15BreakLeftCollegePct","setSpot15TopKeyCollegeMade","setSpot15TopKeyCollegeAttempted","setSpot15TopKeyCollegePct","setSpot15BreakRightCollegeMade","setSpot15BreakRightCollegeAttempted","setSpot15BreakRightCollegePct","setSpot15CornerRightCollegeMade","setSpot15CornerRightCollegeAttempted","setSpot15CornerRightCollegePct","setSpot15CornerLeftNBAMade","setSpot15CornerLeftNBAAttempted","setSpot15CornerLeftNBAPct","setSpot15BreakLeftNBAMade","setSpot15BreakLeftNBAAttempted","setSpot15BreakLeftNBAPct","setSpot15TopKeyNBAMade","setSpot15TopKeyNBAAttempted","setSpot15TopKeyNBAPct","setSpotBreakRightNBAMade","setSpotBreakRightNBAAttempted","setSpotBreakRightNBAPct","setSpotCornerRightNBAMade","setSpotCornerRightNBAAttempted","setSpotCornerRightNBAPct","setOffDrib15BreakLeft","setSpotOffDrib15TopKey","setOffDrib15BreakRight","setOnMove15","setOnMoveCollege","setOffDrib15BreakLeftMade","setOffDrib15BreakLeftAttempted","setOffDrib15BreakLeftPct","setSpotOffDrib15TopKeyMade","setSpotOffDrib15TopKeyAttempted","setSpotOffDrib15TopKeyPct","setOffDrib15BreakRightMade","setOffDrib15BreakRightAttempted","setOffDrib15BreakRightPct","setOnMove15Made","setOnMove15Attempted","setOnMove15Pct","setOnMoveCollegeMade","setOnMoveCollegeAttempted","setOnMoveCollegePct","setOffDribBreakLeftCollege","setOffDribTopKeyCollege","setOffDribBreakRightCollege","setOffDribBreakLeftCollegeMade","setOffDribBreakLeftCollegeAttempted","setOffDribBreakLeftCollegePct","setOffDribTopKeyCollegeMade","setOffDribTopKeyCollegeAttempted","setOffDribTopKeyCollegePct","setOffDribBreakRightCollegeMade","setOffDribBreakRightCollegeAttempted","setOffDribBreakRightCollegePct"
2012,202716.0,Jordan,Williams,Jordan Williams,PF,79.75,"6' 7.75''",247.2,84.25,"7' 0.25''",106.5,"8' 10.5''",25.0,30.5,12.739999999999998,3.4499999999999997,10.0,12.1,81.0,"6' 9''",9.25,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203112.0,Quincy,Acy,Quincy Acy,PF,78.5,"6' 6.5''",223.8,86.75,"7' 2.75''",106.5,"8' 10.5''",32.0,37.0,10.48,3.2800000000000002,13.0,7.1,79.75,"6' 7.75''",9.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203084.0,Harrison,Barnes,Harrison Barnes,SF-SG,79.0,"6' 7''",227.8,83.25,"6' 11.25''",101.5,"8' 5.5''",38.0,39.5,10.93,3.16,15.0,9.6,80.0,"6' 8''",9.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203115.0,Will,Barton,Will Barton,SG-SF,77.0,"6' 5''",174.4,81.75,"6' 9.75''",102.5,"8' 6.5''",30.0,34.0,12.5,3.6,0.0,4.1,78.0,"6' 6''",9.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203078.0,Bradley,Beal,Bradley Beal,SG,75.25,"6' 3.25''",201.8,80.0,"6' 8''",100.0,"8' 4''",33.0,39.0,10.950000000000001,3.2800000000000002,8.0,6.0,76.75,"6' 4.75''",8.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,12458.0,J'Covan,Brown,J'Covan Brown,PG,73.0,"6' 1''",202.4,77.25,"6' 5.25''",96.0,"8' 0''",26.0,29.5,11.68,3.4699999999999998,3.0,12.5,74.25,"6' 2.25''",7.75,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203733.0,William,Buford,William Buford,SG-SF,76.0,"6' 4''",214.6,81.5,"6' 9.5''",102.0,"8' 6''",27.5,32.5,11.4,3.4299999999999997,8.0,11.3,77.0,"6' 5''",8.75,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203109.0,Jae,Crowder,Jae Crowder,SF,76.75,"6' 4.75''",241.2,81.25,"6' 9.25''",99.5,"8' 3.5''",31.0,34.5,11.450000000000001,3.3699999999999997,20.0,9.0,78.5,"6' 6.5''",9.5,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203099.0,Jared,Cunningham,Jared Cunningham,SG-PG,75.5,"6' 3.5''",187.6,78.5,"6' 6.5''",98.0,"8' 2''",,,,,4.0,3.6,77.0,"6' 5''",8.25,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203076.0,Anthony,Davis,Anthony Davis,PF-C,81.25,"6' 9.25''",221.8,89.5,"7' 5.5''",108.0,"9' 0''",,,,,,7.9,82.5,"6' 10.5''",9.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203134.0,Marcus,Denmon,Marcus Denmon,SG,74.25,"6' 2.25''",188.2,77.0,"6' 5''",94.5,"7' 10.5''",33.5,40.0,10.82,3.19,8.0,6.6,75.25,"6' 3.25''",8.25,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203083.0,Andre,Drummond,Andre Drummond,C,81.75,"6' 9.75''",278.6,90.25,"7' 6.25''",109.5,"9' 1.5''",31.5,33.5,10.83,3.3899999999999997,10.0,7.5,83.75,"6' 11.75''",9.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203119.0,Kim,English,Kim English,SG,76.5,"6' 4.5''",192.0,78.5,"6' 6.5''",98.0,"8' 2''",29.0,36.5,10.59,3.3299999999999996,,4.3,77.75,"6' 5.75''",8.5,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203105.0,Festus,Ezeli,Festus Ezeli,C-PF,81.75,"6' 9.75''",264.2,89.75,"7' 5.75''",108.0,"9' 0''",34.0,33.5,12.350000000000001,3.29,18.0,5.5,83.5,"6' 11.5''",9.0,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,12467.0,Drew,Gordon,Drew Gordon,PF,80.0,"6' 8''",239.0,83.5,"6' 11.5''",103.5,"8' 7.5''",29.0,34.0,11.350000000000001,3.4899999999999998,10.0,9.1,80.75,"6' 8.75''",8.5,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203254.0,JaMychal,Green,JaMychal Green,PF,80.0,"6' 8''",217.4,86.25,"7' 2.25''",106.5,"8' 10.5''",29.5,32.5,10.629999999999999,3.38,19.0,9.8,81.0,"6' 9''",9.25,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203110.0,Draymond,Green,Draymond Green,PF-SF,77.75,"6' 5.75''",235.6,85.25,"7' 1.25''",105.0,"8' 9''",28.0,33.0,11.01,3.4,9.0,11.3,79.5,"6' 7.5''",9.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203090.0,Maurice,Harkless,Maurice Harkless,SF,79.25,"6' 7.25''",206.6,84.0,"7' 0''",102.5,"8' 6.5''",32.5,37.0,10.870000000000001,3.25,5.0,5.3,80.75,"6' 8.75''",9.25,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203089.0,John,Henson,John Henson,PF,81.0,"6' 9''",216.0,89.0,"7' 5''",112.0,"9' 4''",25.5,30.0,,,5.0,8.6,82.5,"6' 10.5''",9.25,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203189.0,Tu,Holloway,Tu Holloway,PG,70.5,"5' 10.5''",186.8,77.5,"6' 5.5''",94.5,"7' 10.5''",28.0,35.0,11.0,3.42,12.0,8.5,71.75,"5' 11.75''",8.75,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203133.0,Robbie,Hummel,Robbie Hummel,SF,79.25,"6' 7.25''",218.0,80.5,"6' 8.5''",102.0,"8' 6''",27.5,30.0,11.56,3.4099999999999997,13.0,9.4,80.5,"6' 8.5''",8.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203108.0,Bernard,James,Bernard James,PF,80.75,"6' 8.75''",229.8,87.0,"7' 3''",108.5,"9' 0.5''",30.0,32.5,11.84,3.4,6.0,5.0,82.0,"6' 10''",9.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203098.0,John,Jenkins,John Jenkins,SG,75.25,"6' 3.25''",212.0,80.5,"6' 8.5''",98.0,"8' 2''",30.5,36.5,11.360000000000001,3.3699999999999997,10.0,7.1,76.25,"6' 4.25''",9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203111.0,Orlando,Johnson,Orlando Johnson,SG,75.75,"6' 3.75''",223.8,83.25,"6' 11.25''",99.0,"8' 3''",32.0,39.5,10.98,3.25,13.0,7.0,77.25,"6' 5.25''",9.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203130.0,Darius,Johnson-Odom,Darius Johnson-Odom,SG,73.5,"6' 1.5''",212.0,79.0,"6' 7''",96.0,"8' 0''",33.5,41.5,10.76,3.21,17.0,7.0,75.0,"6' 3''",8.75,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203093.0,Terrence,Jones,Terrence Jones,PF-SF,80.25,"6' 8.25''",252.0,86.25,"7' 2.25''",107.0,"8' 11''",29.5,34.5,11.57,3.4,12.0,7.7,81.5,"6' 9.5''",9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203103.0,Perry,Jones,Perry Jones,PF-SF,82.25,"6' 10.25''",233.8,85.75,"7' 1.75''",107.0,"8' 11''",33.0,38.5,11.31,3.19,11.0,4.6,83.25,"6' 11.25''",9.25,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203158.0,Kevin,Jones,Kevin Jones,PF,78.25,"6' 6.25''",251.2,85.5,"7' 1.5''",105.0,"8' 9''",27.5,32.5,11.94,3.6,17.0,11.2,79.5,"6' 7.5''",9.0,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203126.0,Kris,Joseph,Kris Joseph,SG,78.0,"6' 6''",215.0,83.0,"6' 11''",104.0,"8' 8''",28.5,35.0,,3.46,6.0,8.6,79.0,"6' 7''",9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203077.0,Michael,Kidd-Gilchrist,Michael Kidd-Gilchrist,SF,77.75,"6' 5.75''",232.8,84.0,"7' 0''",104.5,"8' 8.5''",32.0,35.5,11.77,3.18,6.0,7.0,79.5,"6' 7.5''",9.0,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203087.0,Jeremy,Lamb,Jeremy Lamb,SG,76.0,"6' 4''",179.2,83.0,"6' 11''",102.0,"8' 6''",31.5,38.0,10.98,3.25,5.0,4.5,77.25,"6' 5.25''",8.75,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203117.0,Doron,Lamb,Doron Lamb,SG-PG,75.25,"6' 3.25''",199.4,78.75,"6' 6.75''",98.5,"8' 2.5''",29.0,33.5,11.12,3.4099999999999997,2.0,6.7,76.75,"6' 4.75''",8.5,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203086.0,Meyers,Leonard,Meyers Leonard,C,83.75,"6' 11.75''",249.8,87.0,"7' 3''",108.0,"9' 0''",30.0,32.5,11.34,3.4099999999999997,19.0,5.7,85.25,"7' 1.25''",9.25,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203081.0,Damian,Lillard,Damian Lillard,PG,73.75,"6' 1.75''",188.8,79.75,"6' 7.75''",95.5,"7' 11.5''",34.5,39.5,11.15,3.34,13.0,5.9,74.75,"6' 2.75''",8.75,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203159.0,Scott,Machado,Scott Machado,PG,73.0,"6' 1''",205.8,76.0,"6' 4''",94.5,"7' 10.5''",27.0,32.5,11.26,3.3,17.0,5.8,74.0,"6' 2''",8.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203088.0,Kendall,Marshall,Kendall Marshall,PG,75.25,"6' 3.25''",198.4,77.5,"6' 5.5''",96.0,"8' 0''",31.0,37.0,12.03,3.23,,7.8,76.25,"6' 4.25''",8.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203097.0,Fab,Melo,Fab Melo,C,82.75,"6' 10.75''",255.0,86.5,"7' 2.5''",110.0,"9' 2''",29.5,31.0,12.139999999999999,3.44,9.0,9.2,84.0,"7' 0''",9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203114.0,Khris,Middleton,Khris Middleton,SF,78.75,"6' 6.75''",216.2,82.75,"6' 10.75''",103.0,"8' 7''",28.0,31.0,11.450000000000001,3.4699999999999998,4.0,7.8,80.25,"6' 8.25''",9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203121.0,Darius,Miller,Darius Miller,SF-SG,78.0,"6' 6''",233.4,81.0,"6' 9''",101.0,"8' 5''",33.0,37.0,11.34,3.3099999999999996,14.0,7.5,79.5,"6' 7.5''",8.5,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203113.0,Quincy,Miller,Quincy Miller,SF,80.75,"6' 8.75''",218.7,85.25,"7' 1.25''",105.0,"8' 9''",30.5,36.0,11.05,3.48,8.0,7.8,82.0,"6' 10''",9.25,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203183.0,Tony,Mitchell,Tony Mitchell,SG,77.25,"6' 5.25''",216.4,82.0,"6' 10''",100.0,"8' 4''",31.5,40.0,11.719999999999999,3.4699999999999998,14.0,5.7,78.25,"6' 6.25''",8.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203102.0,Arnett,Moultrie,Arnett Moultrie,PF,81.5,"6' 9.5''",232.8,86.25,"7' 2.25''",106.5,"8' 10.5''",33.5,37.5,11.32,3.22,10.0,7.7,82.75,"6' 10.75''",9.25,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203122.0,Kevin,Murphy,Kevin Murphy,SG,77.0,"6' 5''",194.0,78.75,"6' 6.75''",99.0,"8' 3''",31.0,36.5,10.97,3.42,11.0,5.8,78.25,"6' 6.25''",8.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203094.0,Andrew,Nicholson,Andrew Nicholson,PF,80.5,"6' 8.5''",234.0,88.0,"7' 4''",107.0,"8' 11''",28.5,30.5,11.89,3.67,10.0,7.6,81.5,"6' 9.5''",10.0,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203124.0,Kyle,O'Quinn,Kyle O'Quinn,PF,80.5,"6' 8.5''",240.8,88.75,"7' 4.75''",106.5,"8' 10.5''",31.5,31.5,11.65,3.53,,8.0,82.0,"6' 10''",9.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203101.0,Miles,Plumlee,Miles Plumlee,PF-C,82.5,"6' 10.5''",252.4,84.75,"7' 0.75''",105.5,"8' 9.5''",34.0,40.5,10.639999999999999,3.36,15.0,11.4,83.75,"6' 11.75''",9.25,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203085.0,Austin,Rivers,Austin Rivers,SG-PG,75.5,"6' 3.5''",202.8,79.25,"6' 7.25''",96.5,"8' 0.5''",32.5,37.5,11.54,3.32,1.0,6.2,77.0,"6' 5''",8.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203080.0,Thomas,Robinson,Thomas Robinson,PF,79.75,"6' 7.75''",244.2,87.25,"7' 3.25''",106.0,"8' 10''",28.5,35.5,11.96,3.17,15.0,5.0,80.75,"6' 8.75''",9.75,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203082.0,Terrence,Ross,Terrence Ross,SG-SF,78.0,"6' 6''",196.6,79.25,"6' 7.25''",100.5,"8' 4.5''",31.0,37.5,11.78,3.2800000000000002,2.0,3.2,79.0,"6' 7''",8.75,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203107.0,Tomas,Satoransky,Tomas Satoransky,PG-SG,78.5,"6' 6.5''",200.6,79.25,"6' 7.25''",100.0,"8' 4''",,,,,,5.2,79.5,"6' 7.5''",8.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203118.0,Mike,Scott,Mike Scott,PF,79.25,"6' 7.25''",240.8,82.75,"6' 10.75''",104.0,"8' 8''",27.0,32.5,11.59,3.44,14.0,10.6,80.75,"6' 8.75''",8.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203156.0,Henry,Sims,Henry Sims,C-PF,82.0,"6' 10''",241.2,88.0,"7' 4''",108.0,"9' 0''",26.5,29.5,12.33,3.44,7.0,7.7,83.75,"6' 11.75''",9.25,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203096.0,Jared,Sullinger,Jared Sullinger,PF,79.75,"6' 7.75''",268.2,85.25,"7' 1.25''",105.5,"8' 9.5''",29.5,31.0,12.77,3.8099999999999996,9.0,10.7,81.0,"6' 9''",9.25,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203106.0,Jeff,Taylor,Jeff Taylor,SF-SG,78.0,"6' 6''",212.8,78.25,"6' 6.25''",101.5,"8' 5.5''",33.5,40.0,10.870000000000001,3.29,15.0,4.2,79.25,"6' 7.25''",8.25,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203116.0,Tyshawn,Taylor,Tyshawn Taylor,PG,74.75,"6' 2.75''",177.0,78.25,"6' 6.25''",97.5,"8' 1.5''",32.0,36.5,11.48,3.2,0.0,4.2,76.0,"6' 4''",8.75,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,12507.0,Jordan,Taylor,Jordan Taylor,PG,73.0,"6' 1''",192.8,75.0,"6' 3''",92.5,"7' 8.5''",33.0,36.5,10.57,3.19,14.0,5.5,74.0,"6' 2''",8.25,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203104.0,Marquis,Teague,Marquis Teague,PG,73.0,"6' 1''",179.8,79.25,"6' 7.25''",96.5,"8' 0.5''",32.5,40.5,10.65,3.19,8.0,6.3,74.0,"6' 2''",8.25,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203138.0,Hollis,Thompson,Hollis Thompson,SF,78.75,"6' 6.75''",206.0,81.5,"6' 9.5''",102.5,"8' 6.5''",28.5,36.5,11.719999999999999,3.38,6.0,6.0,80.0,"6' 8''",8.25,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,203079.0,Dion,Waiters,Dion Waiters,SG,74.5,"6' 2.5''",221.0,79.25,"6' 7.25''",98.0,"8' 2''",,,,,,8.5,76.0,"6' 4''",8.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
